	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2:high_loss	gpt2:low_loss	gpt2:loss_diff
155	she got up from her spot on the couch when Jacqueline heard shouting outside the house.	Jacqueline got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.487631320953369	3.0250325202941895	0.4625988006591797
156	she got up from her spot on the couch when Katherine heard shouting outside the house.	Katherine got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7696609497070312	3.3803176879882812	0.38934326171875
157	she got up from her spot on the couch when Renee heard shouting outside the house.	Renee got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6596505641937256	3.2530622482299805	0.4065883159637451
158	she got up from her spot on the couch when Tara heard shouting outside the house.	Tara got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.762631893157959	3.1255931854248047	0.6370387077331543
159	she got up from her spot on the couch when Diane heard shouting outside the house.	Diane got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6498537063598633	3.487360954284668	0.1624927520751953
160	she got up from her spot on the couch when Diana heard shouting outside the house.	Diana got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6162266731262207	3.365471601486206	0.25075507164001465
161	she got up from her spot on the couch when Carol heard shouting outside the house.	Carol got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6237077713012695	3.116544723510742	0.5071630477905273
162	she got up from her spot on the couch when Cindy heard shouting outside the house.	Cindy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6562585830688477	3.159184694290161	0.4970738887786865
163	she got up from her spot on the couch when Sally heard shouting outside the house.	Sally got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7914257049560547	3.3458707332611084	0.4455549716949463
164	she got up from her spot on the couch when Holly heard shouting outside the house.	Holly got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.729961395263672	3.3139774799346924	0.4159839153289795
165	she got up from her spot on the couch when Carrie heard shouting outside the house.	Carrie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7172179222106934	3.2010631561279297	0.5161547660827637
166	she got up from her spot on the couch when Sheila heard shouting outside the house.	Sheila got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.680408000946045	3.1812021732330322	0.4992058277130127
167	she got up from her spot on the couch when Tanya heard shouting outside the house.	Tanya got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.457685947418213	3.309462547302246	0.1482234001159668
168	she got up from her spot on the couch when Tamara heard shouting outside the house.	Tamara got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4605488777160645	3.032548427581787	0.42800045013427734
169	she got up from her spot on the couch when Margaret heard shouting outside the house.	Margaret got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6562652587890625	3.269663095474243	0.38660216331481934
170	she got up from her spot on the couch when Heidi heard shouting outside the house.	Heidi got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.739474296569824	3.3644018173217773	0.3750724792480469
171	she got up from her spot on the couch when Kristen heard shouting outside the house.	Kristen got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6627984046936035	3.0599074363708496	0.6028909683227539
172	she got up from her spot on the couch when Kirsten heard shouting outside the house.	Kirsten got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.555490016937256	3.305316925048828	0.25017309188842773
173	she got up from her spot on the couch when April heard shouting outside the house.	April got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.697890281677246	3.193570852279663	0.504319429397583
174	she got up from her spot on the couch when Carolyn heard shouting outside the house.	Carolyn got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7124485969543457	3.38034725189209	0.33210134506225586
175	she got up from her spot on the couch when Victoria heard shouting outside the house.	Victoria got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.645120620727539	2.958545684814453	0.6865749359130859
176	she got up from her spot on the couch when Veronica heard shouting outside the house.	Veronica got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.714254856109619	3.550201416015625	0.16405344009399414
177	she got up from her spot on the couch when Lissa heard shouting outside the house.	Lissa got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.524961471557617	3.2467284202575684	0.27823305130004883
178	she got up from her spot on the couch when Regina heard shouting outside the house.	Regina got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7274160385131836	3.2449910640716553	0.4824249744415283
179	she got up from her spot on the couch when Suzanne heard shouting outside the house.	Suzanne got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.695746898651123	3.312542676925659	0.38320422172546387
180	she got up from her spot on the couch when Laurie heard shouting outside the house.	Laurie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6260204315185547	3.2493972778320312	0.37662315368652344
181	she got up from her spot on the couch when Deanna heard shouting outside the house.	Deanna got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5518245697021484	3.2122249603271484	0.339599609375
182	she got up from her spot on the couch when Melanie heard shouting outside the house.	Melanie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7174415588378906	3.2116684913635254	0.5057730674743652
183	she got up from her spot on the couch when Beth heard shouting outside the house.	Beth got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.7085366249084473	3.378710985183716	0.32982563972473145
184	she got up from her spot on the couch when Melinda heard shouting outside the house.	Melinda got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5488011837005615	3.1552083492279053	0.39359283447265625
185	she got up from her spot on the couch when Carla heard shouting outside the house.	Carla got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4443907737731934	3.1172049045562744	0.32718586921691895
186	she got up from her spot on the couch when Karla heard shouting outside the house.	Karla got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5703933238983154	3.1235032081604004	0.44689011573791504
187	she got up from her spot on the couch when Jodi heard shouting outside the house.	Jodi got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.582216501235962	3.4032256603240967	0.17899084091186523
188	she got up from her spot on the couch when Janet heard shouting outside the house.	Janet got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6983561515808105	3.1443843841552734	0.5539717674255371
189	she got up from her spot on the couch when Valerie heard shouting outside the house.	Valerie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.778900623321533	3.4540507793426514	0.32484984397888184
190	she got up from her spot on the couch when Tiffany heard shouting outside the house.	Tiffany got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.748096466064453	3.203087329864502	0.5450091361999512
